"title","popularity","weighted_average","score","bag_of_words"
"Watchmen: Chapter I","0.023936509668778142","0.4325475821432567","0.18738093865856958","animation drama science fiction in  the murder of a governmentsponsored superhero draws his outlawed colleagues out of retirement and into a mystery that threatens to upend their personal lives and the world itself "
"Pawn Sacrifice","0.010391157214586569","0.4528407439473565","0.18737099190769457","thriller drama american chess champion bobby fischer prepares for a legendary matchup against russian boris spassky "
"Pet Sematary","0.008131978202246697","0.45610059494531296","0.1873194248994732","horror drama after the creed familys cat is accidentally killed a friendly neighbor advises its burial in a mysterious nearby cemetery "
"Pandorum","0.006998625488393798","0.45778143734792387","0.18731175023220584","action horror mystery science fiction thriller two crew members wake up on an abandoned spacecraft with no idea who they are how long theyve been asleep or what their mission is the two soon discover theyre actually not alone – and the reality of their situation is more horrifying than they could have imagined "
"Beast","0.012304748321374175","0.44981809374713855","0.18731008649167993","thriller action horror a recently widowed man and his two teenage daughters travel to a game reserve in south africa however their journey of healing soon turns into a fight for survival when a bloodthirsty lion starts to stalk them "
"Bob Marley: One Love","0.013814421803523554","0.4475519569639692","0.18730943586770182","music history drama jamaican singersongwriter bob marley overcomes adversity to become the most famous reggae musician in the world "
"Totally Killer","0.00554853612789136","0.45985842398560606","0.18727249127097725","comedy horror science fiction when the infamous sweet sixteen killer returns  years after his first murder spree to claim another victim yearold jamie accidentally travels back in time to  determined to stop the killer before he can start "
"Coffee and Cigarettes","0.001576470418522006","0.4658159776059696","0.18727227329350105","comedy drama coffee and cigarettes is a collection of eleven films from cult director jim jarmusch each film hosts star studded cast of extremely unique individuals who all share the common activities of conversing while drinking coffee and smoking cigarettes "
"EuroTrip","0.005885656816156957","0.4593033856372417","0.18725274834459085","comedy when scott learns that his longtime cyberbuddy from berlin is a gorgeous young woman he and his friends embark on a trip across europe "
"A Haunting in Venice","0.004200994176749712","0.46180639744273266","0.1872431554831429","mystery thriller crime celebrated sleuth hercule poirot now retired and living in selfimposed exile in venice reluctantly attends a halloween séance at a decaying haunted palazzo when one of the guests is murdered the detective is thrust into a sinister world of shadows and secrets "
"Shottas","0.00210645550053955","0.46492230588274364","0.1872327956534212","action adventure crime drama a raw urban drama about two friends raised on the dangerous streets of kingston jamaica biggs and wayne take on the shotta way of life to survive as young boys they begin a life of crime eventually moving to the us where they begin a ruthless climb from the bottom they remain bound to each other by their shottas loyalty as they aggressively take control of the jamaican underworld "
